Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
N.A.,14A Poole Road,1,355,Land,4800000,-,13514,1255,25-Sep-18,Semi-Detached House,Freehold,Unknown,Resale,Private,15,43,437499,Central Region,Marine Parade
N.A.,160 Meyer Road,1,277,Land,5000000,-,18051,1677,7-Sep-18,Semi-Detached House,Freehold,Unknown,Resale,Private,15,43,437949,Central Region,Marine Parade
N.A.,89 Goodman Road,1,788,Land,11500000,-,14603,1357,17-Aug-18,Detached House,Freehold,2002,Resale,Private,15,43,439052,Central Region,Marine Parade
N.A.,24 Ramsgate Road,1,589,Land,10300000,-,17499,1626,26-Jul-18,Detached House,Freehold,1976,Resale,Private,15,43,437469,Central Region,Marine Parade
N.A.,30E Lorong Stangee,1,241,Land,3328000,-,13832,1285,24-Jul-18,Terrace House,Freehold,1970,Resale,Private,15,42,424999,Central Region,Marine Parade
N.A.,9 Duku Road,1,160,Land,3100000,-,19399,1802,20-Jul-18,Terrace House,Freehold,Unknown,Resale,Private,15,42,429160,Central Region,Marine Parade
N.A.,40 Marshall Road,1,273,Land,2950000,-,10810,1004,18-Jul-18,Terrace House,Freehold,Unknown,Resale,Private,15,42,424869,Central Region,Marine Parade
N.A.,43B Goodman Road,1,489,Land,8280000,-,16939,1574,13-Jul-18,Detached House,Freehold,2009,Resale,Private,15,43,436576,Central Region,Marine Parade
N.A.,22A Chapel Close,1,83,Strata,1050000,-,12651,1175,12-Jul-18,Apartment,Freehold,Unknown,Resale,HDB,15,42,429577,Central Region,Marine Parade
N.A.,2E Broadrick Road,1,531,Land,10600000,-,19951,1853,11-Jul-18,Detached House,Freehold,2008,Resale,Private,15,43,439515,Central Region,Marine Parade
N.A.,162 Meyer Road,1,276,Land,4830000,-,17532,1629,11-Jul-18,Semi-Detached House,Freehold,Unknown,Resale,Private,15,43,437950,Central Region,Marine Parade
N.A.,15G Lyndhurst Road,1,300,Land,4800000,-,16027,1489,9-Jul-18,Semi-Detached House,Freehold,1991,Resale,HDB,15,43,438104,Central Region,Marine Parade
N.A.,5B Crescent Road,1,1035,Land,13459536,-,13003,1208,6-Jul-18,Detached House,Freehold,1985,Resale,Private,15,43,439292,Central Region,Marine Parade
N.A.,18 Jalan Seaview,1,316,Land,4850000,-,15343,1425,19-Dec-18,Semi-Detached House,Freehold,Unknown,Resale,Private,15,43,438332,Central Region,Marine Parade
N.A.,5 Wilkinson Road,1,450,Land,6650000,-,14771,1372,14-Dec-18,Detached House,Freehold,1987,Resale,Private,15,43,436658,Central Region,Marine Parade
N.A.,355 Onan Road,1,146,Land,3600000,-,24725,2297,5-Dec-18,Terrace House,Freehold,Unknown,Resale,Private,15,42,424752,Central Region,Marine Parade
N.A.,30 Jago Close,1,192,Land,3210000,-,16736,1555,23-Nov-18,Terrace House,Freehold,1974,Resale,HDB,15,42,428440,Central Region,Marine Parade
N.A.,57P Crescent Road,1,316,Land,6500000,-,20563,1910,14-Nov-18,Semi-Detached House,Freehold,1991,Resale,Private,15,43,439349,Central Region,Marine Parade
N.A.,10B Stangee Place,1,100,Strata,1388000,-,13880,1289,9-Nov-18,Apartment,Freehold,Unknown,Resale,Private,15,42,424073,Central Region,Marine Parade
N.A.,765A Mountbatten Road,1,464,Land,7300000,-,15723,1461,30-Oct-18,Detached House,Freehold,2008,Resale,Private,15,43,437853,Central Region,Marine Parade
N.A.,33 Chapel Road,1,247,Land,4450000,-,18009,1673,26-Oct-18,Terrace House,Freehold,1974,Resale,HDB,15,42,429539,Central Region,Marine Parade
N.A.,259B Tanjong Katong Road,1,82,Strata,1650000,-,20122,1869,25-Oct-18,Apartment,Freehold,Unknown,Resale,Private,15,43,437047,Central Region,Marine Parade
N.A.,39A Lorong Stangee,1,163,Land,3438000,-,21105,1961,12-Oct-18,Terrace House,Freehold,1963,Resale,Private,15,42,425023,Central Region,Marine Parade
N.A.,22E Duku Road,1,161,Land,2725000,-,16904,1570,5-Oct-18,Terrace House,Freehold,Unknown,Resale,Private,15,42,429175,Central Region,Marine Parade
N.A.,97 Lorong Stangee,1,191,Land,3350000,-,17558,1631,1-Oct-18,Terrace House,Freehold,1989,Resale,Private,15,42,425076,Central Region,Marine Parade
N.A.,56 Ceylon Road,1,164,Land,2325000,-,14185,1318,28-Jun-18,Terrace House,Freehold,1952,Resale,Private,15,42,429641,Central Region,Marine Parade
N.A.,53 Still Road,1,337,Land,4780000,-,14201,1319,27-Jun-18,Semi-Detached House,Freehold,1966,Resale,Private,15,42,423973,Central Region,Marine Parade
N.A.,5 Ramsgate Road,1,1187,Land,18680000,-,15735,1462,26-Jun-18,Detached House,Freehold,Unknown,Resale,Private,15,43,437452,Central Region,Marine Parade
N.A.,10B Boscombe Road,1,254,Land,5800000,-,22853,2123,18-Jun-18,Semi-Detached House,Freehold,2015,Resale,Private,15,43,436504,Central Region,Marine Parade
N.A.,37A Goodman Road,1,653,Land,11200000,-,17157,1594,12-Jun-18,Detached House,Freehold,2004,Resale,Private,15,43,439004,Central Region,Marine Parade
N.A.,14B Stangee Place,1,100,Strata,1350000,-,13500,1254,11-Jun-18,Apartment,Freehold,Unknown,Resale,HDB,15,42,424077,Central Region,Marine Parade
N.A.,303A Tanjong Katong Road,1,108,Strata,1250000,-,11574,1075,24-May-18,Apartment,Freehold,Unknown,Resale,Private,15,43,437086,Central Region,Marine Parade
N.A.,432 Tanjong Katong Road,1,394,Land,7200000,-,18279,1698,21-May-18,Semi-Detached House,Freehold,Unknown,Resale,Private,15,43,437144,Central Region,Marine Parade
N.A.,3 Mayfield Avenue,1,400,Land,7500000,-,18750,1742,21-May-18,Detached House,Freehold,2002,Resale,Private,15,43,438017,Central Region,Marine Parade
N.A.,70B Ceylon Road,1,194,Land,2750000,-,14161,1316,21-May-18,Terrace House,Freehold,Unknown,Resale,Private,15,42,429654,Central Region,Marine Parade
N.A.,329 Onan Road,1,230,Land,4050000,-,17616,1637,16-May-18,Semi-Detached House,Freehold,2005,Resale,Private,15,42,424779,Central Region,Marine Parade
N.A.,224 Carpmael Road,1,148,Land,3498000,-,23715,2203,15-May-18,Terrace House,Freehold,1934,Resale,Private,15,42,429949,Central Region,Marine Parade
N.A.,18D Duku Lane,1,319,Land,3780000,-,11857,1102,14-May-18,Terrace House,Freehold,Unknown,Resale,Private,15,42,429325,Central Region,Marine Parade
N.A.,8 Poole Road,1,313,Land,6638000,-,21214,1971,14-May-18,Semi-Detached House,Freehold,Unknown,Resale,Private,15,43,437494,Central Region,Marine Parade
OLA RESIDENCES,839 Mountbatten Road  #01-04,1,144,Strata,2050000,-,14236,1323,11-Apr-18,Condominium,Freehold,2011,Resale,Private,15,43,437831,Central Region,Marine Parade
OLA RESIDENCES,837 Mountbatten Road  #03-02,1,68,Strata,1145000,-,16838,1564,18-Jul-18,Condominium,Freehold,2011,Resale,Private,15,43,437830,Central Region,Marine Parade
ONE @ PULASAN,1 Pulasan Road  #01-07,1,51,Strata,680000,-,13333,1239,29-Aug-18,Apartment,Freehold,2009,Resale,Private,15,42,424366,Central Region,Marine Parade
ONE @ PULASAN,1 Pulasan Road  #05-07,1,83,Strata,910000,-,10964,1019,23-Nov-18,Apartment,Freehold,2009,Resale,Private,15,42,424366,Central Region,Marine Parade
ONE @ PULASAN,1 Pulasan Road  #02-07,1,45,Strata,620000,-,13778,1280,20-Jun-18,Apartment,Freehold,2009,Resale,HDB,15,42,424366,Central Region,Marine Parade
ONE AMBER,7 Amber Gardens  #16-18,1,158,Strata,2950000,-,18671,1735,23-Apr-18,Condominium,Freehold,2010,Resale,Private,15,43,439974,Central Region,Marine Parade
ONE AMBER,1 Amber Gardens  #11-01,1,129,Strata,2650000,-,20543,1908,23-Apr-18,Condominium,Freehold,2010,Resale,Private,15,43,439957,Central Region,Marine Parade
ONE AMBER,9 Amber Gardens  #03-23,1,89,Strata,1630000,-,18315,1701,12-Apr-18,Condominium,Freehold,2010,Resale,Private,15,43,439958,Central Region,Marine Parade
ONE AMBER,1 Amber Gardens  #04-04,1,53,Strata,968000,-,18264,1697,2-Apr-18,Condominium,Freehold,2010,Resale,Private,15,43,439957,Central Region,Marine Parade
ONE AMBER,7 Amber Gardens  #19-17,1,118,Strata,2390000,-,20254,1882,29-Mar-18,Condominium,Freehold,2010,Resale,Private,15,43,439974,Central Region,Marine Parade
ONE AMBER,1 Amber Gardens  #10-07,1,124,Strata,2448000,-,19742,1834,7-Mar-18,Condominium,Freehold,2010,Resale,Private,15,43,439957,Central Region,Marine Parade
ONE AMBER,1 Amber Gardens  #21-03,1,89,Strata,1613888,-,18134,1685,1-Mar-18,Condominium,Freehold,2010,Resale,HDB,15,43,439957,Central Region,Marine Parade
ONE AMBER,7 Amber Gardens  #05-19,1,154,Strata,2500000,-,16234,1508,21-Feb-18,Condominium,Freehold,2010,Resale,Private,15,43,439974,Central Region,Marine Parade
ONE AMBER,7 Amber Gardens  #10-19,1,154,Strata,2680000,-,17403,1617,29-Jan-18,Condominium,Freehold,2010,Resale,Private,15,43,439974,Central Region,Marine Parade
ONE AMBER,9 Amber Gardens  #14-27,1,129,Strata,2645000,-,20504,1905,23-Jul-18,Condominium,Freehold,2010,Resale,Private,15,43,439958,Central Region,Marine Parade
ONE AMBER,9 Amber Gardens  #20-23,1,89,Strata,1818000,-,20427,1898,24-Oct-18,Condominium,Freehold,2010,Resale,Private,15,43,439958,Central Region,Marine Parade
ONE AMBER,7 Amber Gardens  #20-19,1,154,Strata,3050000,-,19805,1840,22-Jun-18,Condominium,Freehold,2010,Resale,Private,15,43,439974,Central Region,Marine Parade
ONE AMBER,3 Amber Gardens  #20-10,1,158,Strata,3135000,-,19842,1843,18-Jun-18,Condominium,Freehold,2010,Resale,Private,15,43,439972,Central Region,Marine Parade
ONE AMBER,1 Amber Gardens  #22-04,1,53,Strata,1180000,-,22264,2068,12-Jun-18,Condominium,Freehold,2010,Resale,HDB,15,43,439957,Central Region,Marine Parade
ONE AMBER,3 Amber Gardens  #12-11,1,158,Strata,3128400,-,19800,1839,10-May-18,Condominium,Freehold,2010,Resale,Private,15,43,439972,Central Region,Marine Parade
PARC SEABREEZE,532 Joo Chiat Road  #12-04,1,148,Strata,2700000,-,18243,1695,23-Apr-18,Apartment,Freehold,2012,Resale,Private,15,42,427711,Central Region,Marine Parade
PARC SEABREEZE,532 Joo Chiat Road  #06-06,1,120,Strata,2190000,-,18250,1695,29-Mar-18,Apartment,Freehold,2012,Resale,Private,15,42,427711,Central Region,Marine Parade
PARC SEABREEZE,532 Joo Chiat Road  #08-01,1,148,Strata,2710000,-,18311,1701,26-Mar-18,Apartment,Freehold,2012,Resale,Private,15,42,427711,Central Region,Marine Parade
PARC SEABREEZE,532 Joo Chiat Road  #07-05,1,120,Strata,2180000,-,18167,1688,26-Feb-18,Apartment,Freehold,2012,Resale,HDB,15,42,427711,Central Region,Marine Parade
PARC SEABREEZE,532 Joo Chiat Road  #07-04,1,148,Strata,2685000,-,18142,1685,6-Feb-18,Apartment,Freehold,2012,Resale,HDB,15,42,427711,Central Region,Marine Parade
PARC SEABREEZE,532 Joo Chiat Road  #02-03,1,126,Strata,2188000,-,17365,1613,28-Nov-18,Apartment,Freehold,2012,Resale,Private,15,42,427711,Central Region,Marine Parade
PARC SEABREEZE,532 Joo Chiat Road  #17-05,1,120,Strata,2418880,-,20157,1873,8-Jun-18,Apartment,Freehold,2012,Resale,HDB,15,42,427711,Central Region,Marine Parade
RIVAGE,4 Margate Road  #15-01,1,305,Strata,3900000,-,12787,1188,22-Oct-18,Apartment,Freehold,2009,Resale,Private,15,43,438044,Central Region,Marine Parade
ROSE MAISON,10 Haig Avenue  #02-03,1,109,Strata,1210000,-,11101,1031,15-Aug-18,Apartment,Freehold,2001,Resale,Private,15,43,438865,Central Region,Marine Parade
ROXY SQUARE,50 East Coast Road  #06-10,1,56,Strata,785000,-,14018,1302,14-Nov-18,Apartment,9999 Yrs From 02/06/1995,1991,Resale,Private,15,42,428769,Central Region,Marine Parade
ROXY SQUARE,50 East Coast Road  #07-08,1,117,Strata,1270000,-,10855,1008,3-Oct-18,Apartment,9999 Yrs From 02/06/1995,1991,Resale,HDB,15,42,428769,Central Region,Marine Parade
ROXY SQUARE,50 East Coast Road  #07-05,1,117,Strata,1300000,-,11111,1032,1-Oct-18,Apartment,9999 Yrs From 02/06/1995,1991,Resale,Private,15,42,428769,Central Region,Marine Parade
ROXY SQUARE,50 East Coast Road  #07-02,1,117,Strata,1300000,-,11111,1032,1-Oct-18,Apartment,9999 Yrs From 02/06/1995,1991,Resale,Private,15,42,428769,Central Region,Marine Parade
SANDALWOOD,152J Tembeling Road,1,318,Strata,3000000,-,9434,876,28-Feb-18,Terrace House,Freehold,2005,Resale,Private,15,42,423479,Central Region,Marine Parade
SCK VILLE,2 Haig Avenue  #02-03,1,124,Strata,1248000,-,10065,935,16-Mar-18,Apartment,Freehold,1997,Resale,HDB,15,43,438840,Central Region,Marine Parade
SCK VILLE,2 Haig Avenue  #02-04,1,124,Strata,1350000,-,10887,1011,20-Feb-18,Apartment,Freehold,1997,Resale,HDB,15,43,438840,Central Region,Marine Parade
SCK VILLE,2 Haig Avenue  #01-04,1,93,Strata,1100000,-,11828,1099,8-Jun-18,Apartment,Freehold,1997,Resale,Private,15,43,438840,Central Region,Marine Parade
SEA AVENUE RESIDENCES,11 Sea Avenue  #02-03,1,111,Strata,1600000,-,14414,1339,30-Jul-18,Apartment,Freehold,2006,Resale,Private,15,42,424228,Central Region,Marine Parade
SEAVIEW POINT,15 Amber Road  #05-01,1,129,Strata,2000000,-,15504,1440,9-Feb-18,Apartment,Freehold,1994,Resale,Private,15,43,439865,Central Region,Marine Parade
SERAYA 9,9 Seraya Lane  #01-02,1,52,Strata,815000,-,15673,1456,3-May-18,Apartment,Freehold,2009,Resale,Private,15,43,437276,Central Region,Marine Parade
SERAYA 9,9 Seraya Lane  #04-01,1,72,Strata,900000,-,12500,1161,12-Feb-18,Apartment,Freehold,2009,Resale,HDB,15,43,437276,Central Region,Marine Parade
SERAYA 9,9 Seraya Lane  #03-02,1,74,Strata,915000,-,12365,1149,18-May-18,Apartment,Freehold,2009,Resale,Private,15,43,437276,Central Region,Marine Parade
SERAYA BREEZE,3 Seraya Road  #01-03,1,93,Strata,1200000,-,12903,1199,21-Aug-18,Apartment,Freehold,2001,Resale,HDB,15,43,437235,Central Region,Marine Parade
SILVERSEA,52 Marine Parade Road  #08-24,1,90,Strata,1480000,-,16444,1528,7-May-18,Condominium,99 Yrs From 20/07/2007,2014,Resale,Private,15,44,449308,Central Region,Marine Parade
SILVERSEA,52 Marine Parade Road  #05-24,1,90,Strata,1450000,-,16111,1497,4-May-18,Condominium,99 Yrs From 20/07/2007,2014,Resale,Private,15,44,449308,Central Region,Marine Parade
SILVERSEA,50 Marine Parade Road  #19-12,1,235,Strata,4700000,-,20000,1858,4-May-18,Condominium,99 Yrs From 20/07/2007,2014,Resale,Private,15,44,449307,Central Region,Marine Parade
SILVERSEA,46 Marine Parade Road  #01-02,1,147,Strata,2500000,-,17007,1580,25-Apr-18,Condominium,99 Yrs From 20/07/2007,2014,Resale,Private,15,44,449305,Central Region,Marine Parade
SILVERSEA,48 Marine Parade Road  #09-08,1,90,Strata,1800000,-,20000,1858,15-Mar-18,Condominium,99 Yrs From 20/07/2007,2014,Resale,HDB,15,44,449306,Central Region,Marine Parade
SILVERSEA,50 Marine Parade Road  #04-16,1,146,Strata,2630000,-,18014,1674,14-Mar-18,Condominium,99 Yrs From 20/07/2007,2014,Resale,Private,15,44,449307,Central Region,Marine Parade
SILVERSEA,50 Marine Parade Road  #07-16,1,146,Strata,2700000,-,18493,1718,5-Feb-18,Condominium,99 Yrs From 20/07/2007,2014,Resale,Private,15,44,449307,Central Region,Marine Parade
SILVERSEA,52 Marine Parade Road  #09-22,1,139,Strata,2700000,-,19424,1805,29-Jan-18,Condominium,99 Yrs From 20/07/2007,2014,Resale,Private,15,44,449308,Central Region,Marine Parade
SILVERSEA,46 Marine Parade Road  #05-04,1,91,Strata,1420000,-,15604,1450,8-Jan-18,Condominium,99 Yrs From 20/07/2007,2014,Resale,Private,15,44,449305,Central Region,Marine Parade
SILVERSEA,50 Marine Parade Road  #08-15,1,90,Strata,1725000,-,19167,1781,10-Jul-18,Condominium,99 Yrs From 20/07/2007,2014,Resale,Private,15,44,449307,Central Region,Marine Parade
SILVERSEA,48 Marine Parade Road  #04-10,1,141,Strata,2500000,-,17730,1647,2-Jul-18,Condominium,99 Yrs From 20/07/2007,2014,Resale,HDB,15,44,449306,Central Region,Marine Parade
SILVERSEA,46 Marine Parade Road  #10-06,1,91,Strata,1610000,-,17692,1644,10-Dec-18,Condominium,99 Yrs From 20/07/2007,2014,Resale,Private,15,44,449305,Central Region,Marine Parade
SILVERSEA,50 Marine Parade Road  #04-12,1,141,Strata,2450000,-,17376,1614,31-Oct-18,Condominium,99 Yrs From 20/07/2007,2014,Resale,Private,15,44,449307,Central Region,Marine Parade
SILVERSEA,46 Marine Parade Road  #10-04,1,91,Strata,1630000,-,17912,1664,27-Jun-18,Condominium,99 Yrs From 20/07/2007,2014,Resale,Private,15,44,449305,Central Region,Marine Parade
SPRING @ KATONG,20 Ceylon Road  #04-10,1,116,Strata,1650000,-,14224,1321,6-Jul-18,Apartment,Freehold,2006,Resale,Private,15,42,429749,Central Region,Marine Parade
SPRING GARDENS,141 Haig Road  #02-02,1,118,Strata,1450000,-,12288,1142,26-Mar-18,Apartment,Freehold,2000,Resale,Private,15,43,438769,Central Region,Marine Parade
SUITES @ AMBER,30 Amber Road  #08-01,1,78,Strata,1308888,-,16781,1559,28-Jun-18,Apartment,Freehold,2010,Resale,Private,15,43,439874,Central Region,Marine Parade
SUITES@ KATONG,263 Tanjong Katong Road  #02-15,1,35,Strata,572000,-,16343,1518,4-May-18,Apartment,Freehold,2012,Resale,Private,15,43,437050,Central Region,Marine Parade
SUITES@ KATONG,263 Tanjong Katong Road  #03-03,1,31,Strata,535000,-,17258,1603,1-Feb-18,Apartment,Freehold,2012,Resale,HDB,15,43,437050,Central Region,Marine Parade
SUITES@ KATONG,263 Tanjong Katong Road  #04-05,1,79,Strata,885000,-,11203,1041,4-Jun-18,Apartment,Freehold,2012,Resale,Private,15,43,437050,Central Region,Marine Parade
SUNSHINE REGENCY,11 Rambai Road  #03-07,1,83,Strata,1050000,-,12651,1175,24-Aug-18,Apartment,Freehold,2007,Resale,Private,15,42,424331,Central Region,Marine Parade
TAIPAN REGENCY,161 Haig Road  #02-01,1,111,Strata,1350000,-,12162,1130,10-Apr-18,Apartment,Freehold,2002,Resale,Private,15,43,438772,Central Region,Marine Parade
TAIPAN REGENCY,161 Haig Road  #01-01,1,108,Strata,1188000,-,11000,1022,16-Mar-18,Apartment,Freehold,2002,Resale,HDB,15,43,438772,Central Region,Marine Parade
TAIPAN REGENCY,161 Haig Road  #01-02,1,110,Strata,1100000,-,10000,929,27-Feb-18,Apartment,Freehold,2002,Resale,HDB,15,43,438772,Central Region,Marine Parade
TAIPAN REGENCY,161 Haig Road  #04-02,1,111,Strata,1400000,-,12613,1172,5-Oct-18,Apartment,Freehold,2002,Resale,Private,15,43,438772,Central Region,Marine Parade
TAIPAN REGENCY,161 Haig Road  #02-02,1,111,Strata,1360000,-,12252,1138,25-Jun-18,Apartment,Freehold,2002,Resale,Private,15,43,438772,Central Region,Marine Parade
TEMBELING CENTRE,252 Tembeling Road  #01-06,1,178,Strata,1850000,-,10393,966,10-Sep-18,Apartment,Freehold,1985,Resale,HDB,15,42,423731,Central Region,Marine Parade
TEMBELING RESIDENCE,246 Tembeling Road  #04-01,1,82,Strata,1218800,-,14863,1381,18-Dec-18,Apartment,Freehold,2011,Resale,Private,15,42,423725,Central Region,Marine Parade
TEMBELING RESIDENCE,246 Tembeling Road  #03-03,1,39,Strata,640000,-,16410,1525,9-Oct-18,Apartment,Freehold,2011,Resale,Private,15,42,423725,Central Region,Marine Parade
TEMBELING RESIDENCE,246 Tembeling Road  #02-03,1,39,Strata,640000,-,16410,1525,8-Jun-18,Apartment,Freehold,2011,Resale,Private,15,42,423725,Central Region,Marine Parade
THE ADARA,9 Chapel Road  #02-01,1,85,Strata,1200000,-,14118,1312,21-Mar-18,Apartment,Freehold,2010,Resale,HDB,15,42,429515,Central Region,Marine Parade
THE ADARA,9 Chapel Road  #05-01,1,144,Strata,1600000,-,11111,1032,9-Feb-18,Apartment,Freehold,2010,Resale,HDB,15,42,429515,Central Region,Marine Parade
THE ADARA,9 Chapel Road  #04-03,1,99,Strata,1550000,-,15657,1455,18-May-18,Apartment,Freehold,2010,Resale,HDB,15,42,429515,Central Region,Marine Parade
THE ARISTO @ AMBER,23 Amber Road  #10-03,1,60,Strata,1150000,-,19167,1781,2-Feb-18,Apartment,Freehold,2013,Resale,Private,15,43,439871,Central Region,Marine Parade
THE ARISTO @ AMBER,23 Amber Road  #16-03,1,60,Strata,1250000,-,20833,1935,16-Jan-18,Apartment,Freehold,2013,Resale,Private,15,43,439871,Central Region,Marine Parade
THE ARISTO @ AMBER,23 Amber Road  #17-01,1,152,Strata,2360000,-,15526,1442,21-Jun-18,Apartment,Freehold,2013,Resale,Private,15,43,439871,Central Region,Marine Parade
THE ATRIA AT MEYER,61 Meyer Road  #24-07,1,125,Strata,2250000,-,18000,1672,31-Jul-18,Condominium,Freehold,1996,Resale,Private,15,43,437885,Central Region,Marine Parade
THE BEACON EDGE,250 Tembeling Road  #05-01,1,143,Strata,1700000,-,11888,1104,2-Mar-18,Apartment,Freehold,2009,Resale,Private,15,42,423728,Central Region,Marine Parade
THE BEACON EDGE,250 Tembeling Road  #04-01,1,90,Strata,1500000,-,16667,1548,25-Jul-18,Apartment,Freehold,2009,Resale,HDB,15,42,423728,Central Region,Marine Parade
THE BELVEDERE,53 Meyer Road  #12-07,1,115,Strata,2228400,-,19377,1800,7-May-18,Condominium,Freehold,2007,Resale,Private,15,43,437876,Central Region,Marine Parade
THE BELVEDERE,53 Meyer Road  #22-05,1,117,Strata,2380000,-,20342,1890,9-Apr-18,Condominium,Freehold,2007,Resale,Private,15,43,437876,Central Region,Marine Parade
THE BELVEDERE,51 Meyer Road  #10-04,1,121,Strata,2200000,-,18182,1689,22-Mar-18,Condominium,Freehold,2007,Resale,Private,15,43,437874,Central Region,Marine Parade
THE BELVEDERE,51 Meyer Road  #22-03,1,127,Strata,2480000,-,19528,1814,2-Mar-18,Condominium,Freehold,2007,Resale,Private,15,43,437874,Central Region,Marine Parade
THE BELVEDERE,51 Meyer Road  #03-04,1,121,Strata,2318000,-,19157,1780,12-Dec-18,Condominium,Freehold,2007,Resale,Private,15,43,437874,Central Region,Marine Parade
THE CAPE,25 Amber Road  #11-01,1,79,Strata,1530000,-,19367,1799,26-Apr-18,Apartment,Freehold,2014,Resale,Private,15,43,439872,Central Region,Marine Parade
THE EASTSIDE,509 Joo Chiat Road  #03-05,1,112,Strata,1860000,-,16607,1543,2-May-18,Apartment,Freehold,2006,Resale,HDB,15,42,427694,Central Region,Marine Parade
